ปี,เดือน,ประเภทการทำการประมง,เครื่องมือ,ขนาดเรือ,พื้นที่ทำการประมง,ชนิดสัตว์น้ำ,ปริมาณ,มูลค่า
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกกระดอง,113.00,"17,922.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกสาย,1.00,119.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกหอม,27.00,"5,935.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หอยเชลล์,12.00,"1,447.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปูอื่น ๆ,16.00,"2,209.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หอยอื่น ๆ,1.00,67.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,สัตว์น้ำอื่น ๆ,5.00,403.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทู,16.00,"1,096.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาลัง,41.00,"2,674.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาอินทรี,22.00,"3,485.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาดาบลาว,9.00,492.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทูแขก,59.00,"1,797.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาแข้งไก่,21.00,788.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาสีกุน,101.00,"3,625.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาสีกุนตาโต,56.00,"2,625.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาหลังเขียว,72.00,"1,230.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลากะตัก,12.00,222.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาน้ำดอกไม้,36.00,"2,164.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลากระโทงแทง,1.00,46.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาจวด,33.00,"1,416.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทรายแดง,74.00,"2,998.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทรายขาว,16.00,521.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาปากคม,67.00,"2,086.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาดาบเงิน,13.00,"1,044.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลากะพงแดง,46.00,"6,385.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาตาโต,34.00,"1,456.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลากดทะเล,6.00,332.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลายอดจาก,1.00,46.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาเลยหน้าดิน,327.00,"9,543.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาเลยผิวน้ำ,41.00,"1,196.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาเป็ด,949.00,"8,066.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปูม้า,1.00,206.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,หมึกกล้วย,67.00,"14,504.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,หมึกกระดอง,39.00,"6,185.00"
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,หมึกหอม,2.00,440.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,กุ้งอื่น ๆ,1.00,87.00
2565,ตุลาคม,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปูอื่น ๆ,5.00,690.00
2565,ตุลาคม,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาจวด,10.00,429.00
2565,ตุลาคม,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาทรายแดง,5.00,203.00
2565,ตุลาคม,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาทรายขาว,16.00,520.00
2565,ตุลาคม,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาดุกทะเล,1.00,107.00
2565,ตุลาคม,พาณิชย์,อวนลากคานถ่าง,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลากระเบน,18.00,970.00
